,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male
195,22,79,2.0,1.0,5,100,1.0,4,2.0,2.0,3,1.0,0.0,72,True,False,False,True,False,True,True,False,False,True,False,False,True
196,15,95,0.0,0.0,6,88,0.0,1,0.0,1.0,5,0.0,0.0,66,False,True,False,True,False,True,True,False,False,True,False,False,True
197,21,91,1.0,2.0,5,84,1.0,1,2.0,0.0,2,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
198,20,81,2.0,1.0,6,51,2.0,3,1.0,1.0,4,0.0,0.0,67,False,True,True,False,False,True,False,True,False,False,True,False,True
199,13,87,2.0,0.0,4,72,1.0,2,1.0,2.0,3,0.0,1.0,67,False,True,False,True,False,True,False,True,False,True,False,True,False
200,22,94,0.0,1.0,7,75,2.0,2,2.0,1.0,2,1.0,0.0,71,False,True,False,True,False,True,False,True,False,True,False,True,False
201,23,60,2.0,1.0,8,69,1.0,1,0.0,1.0,4,1.0,0.0,66,False,True,False,True,True,False,False,False,True,True,False,False,True
202,26,76,1.0,1.0,5,57,1.0,1,1.0,1.0,4,0.0,0.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
203,26,96,1.0,1.0,7,68,1.0,3,2.0,1.0,3,1.0,0.0,74,False,True,False,True,True,False,False,False,True,True,False,True,False
204,12,90,1.0,0.0,6,54,1.0,1,2.0,1.0,3,0.0,0.0,64,False,True,True,False,False,True,False,True,False,True,False,False,True
205,14,82,1.0,1.0,8,65,1.0,1,0.0,1.0,3,1.0,0.0,65,True,False,False,True,True,False,False,False,True,True,False,False,True
206,23,81,0.0,1.0,4,54,1.0,1,0.0,1.0,3,1.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
207,23,74,1.0,2.0,8,88,0.0,0,1.0,2.0,3,0.0,0.0,66,False,True,False,True,False,True,True,False,False,False,True,False,True
208,23,81,1.0,0.0,4,84,1.0,2,1.0,1.0,5,0.0,0.0,68,True,False,False,True,False,True,False,False,True,True,False,False,True
210,23,77,1.0,2.0,6,69,0.0,1,1.0,1.0,2,0.0,1.0,67,False,True,False,True,True,False,False,False,True,True,False,True,False
211,27,89,1.0,2.0,6,89,1.0,3,1.0,1.0,3,0.0,0.0,74,False,True,False,True,True,False,False,False,True,True,False,False,True
212,26,94,1.0,2.0,5,79,2.0,1,0.0,2.0,2,2.0,0.0,74,True,False,False,True,False,True,False,False,True,True,False,False,True
213,24,66,1.0,0.0,9,82,0.0,1,1.0,1.0,2,0.0,0.0,62,True,False,False,True,False,True,False,True,False,False,True,True,False
214,18,78,2.0,1.0,5,77,1.0,2,1.0,1.0,4,0.0,2.0,66,False,True,True,False,False,True,False,True,False,True,False,False,True
215,25,76,1.0,1.0,5,89,2.0,3,1.0,2.0,3,0.0,2.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
216,15,87,1.0,2.0,10,52,1.0,2,0.0,2.0,3,1.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,False,True
218,17,86,2.0,0.0,5,55,0.0,2,2.0,1.0,4,1.0,0.0,66,True,False,True,False,True,False,False,True,False,True,False,False,True
219,20,95,0.0,1.0,7,64,0.0,2,1.0,2.0,3,0.0,0.0,68,False,True,True,False,False,True,False,True,False,True,False,True,False
220,34,77,1.0,0.0,7,80,0.0,0,1.0,1.0,3,0.0,0.0,69,False,True,False,True,False,True,False,False,True,True,False,False,True
221,9,96,1.0,1.0,4,82,2.0,0,0.0,1.0,4,1.0,0.0,67,False,True,True,False,False,True,False,False,True,True,False,False,True
222,24,100,2.0,2.0,6,86,0.0,2,1.0,1.0,5,0.0,0.0,75,False,True,False,True,True,False,False,False,True,True,False,False,True
223,10,64,1.0,2.0,7,64,2.0,0,1.0,1.0,4,0.0,1.0,60,True,False,False,True,False,True,False,False,True,False,True,True,False
224,17,69,2.0,1.0,9,83,1.0,2,1.0,2.0,4,1.0,1.0,66,False,True,False,True,True,False,False,False,True,False,True,True,False
225,27,98,0.0,2.0,7,56,0.0,1,2.0,1.0,3,1.0,0.0,73,False,True,False,True,True,False,False,False,True,True,False,True,False
226,20,98,1.0,0.0,7,50,0.0,1,1.0,2.0,2,0.0,0.0,68,True,False,False,True,True,False,False,True,False,True,False,True,False
227,14,64,1.0,1.0,6,85,1.0,0,1.0,1.0,3,0.0,0.0,62,False,True,False,True,False,True,False,True,False,True,False,False,True
228,16,61,1.0,1.0,9,86,0.0,2,0.0,2.0,2,0.0,0.0,62,True,False,False,True,False,True,False,False,True,True,False,False,True
229,24,66,2.0,0.0,8,81,2.0,1,1.0,1.0,4,0.0,2.0,65,False,True,False,True,False,True,False,True,False,True,False,False,True
230,16,100,2.0,0.0,8,63,2.0,2,0.0,1.0,3,0.0,1.0,69,False,True,False,True,False,True,True,False,False,True,False,False,True
231,21,67,1.0,1.0,7,96,0.0,3,0.0,1.0,2,0.0,2.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
232,20,80,1.0,2.0,5,94,1.0,0,0.0,0.0,4,2.0,1.0,67,True,False,False,True,True,False,False,False,True,False,True,True,False
233,16,94,2.0,2.0,9,76,1.0,0,0.0,2.0,2,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
234,33,61,1.0,1.0,7,99,2.0,2,1.0,2.0,3,1.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,True,False
235,24,84,2.0,0.0,7,65,0.0,3,1.0,2.0,3,0.0,0.0,69,True,False,False,True,False,True,False,False,True,True,False,True,False
236,8,71,2.0,0.0,8,75,1.0,0,1.0,2.0,3,0.0,0.0,61,True,False,False,True,False,True,False,False,True,True,False,False,True
237,21,94,1.0,1.0,7,96,0.0,0,1.0,1.0,2,2.0,1.0,69,True,False,False,True,True,False,False,True,False,False,True,False,True
238,16,71,2.0,1.0,5,73,1.0,1,1.0,1.0,0,0.0,0.0,63,False,True,False,True,False,True,False,True,False,False,True,False,True
239,25,87,1.0,0.0,7,74,0.0,0,1.0,2.0,4,0.0,0.0,67,False,True,False,True,False,True,False,True,False,False,True,False,True
240,15,87,0.0,1.0,4,54,1.0,1,1.0,1.0,6,0.0,1.0,65,True,False,False,True,False,True,False,True,False,True,False,False,True
241,19,69,1.0,1.0,7,61,2.0,3,2.0,2.0,4,0.0,1.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
242,23,61,0.0,1.0,9,58,1.0,4,1.0,1.0,2,0.0,0.0,63,True,False,False,True,False,True,False,True,False,True,False,False,True
243,25,76,1.0,2.0,4,78,1.0,2,1.0,1.0,3,0.0,1.0,68,False,True,False,True,True,False,True,False,False,True,False,True,False
244,13,72,2.0,2.0,7,66,1.0,0,0.0,2.0,4,2.0,0.0,65,True,False,False,True,False,True,False,True,False,True,False,False,True
245,18,92,0.0,1.0,8,54,1.0,1,1.0,1.0,3,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
246,17,92,0.0,0.0,8,75,1.0,2,1.0,2.0,3,2.0,0.0,68,False,True,False,True,False,True,False,True,False,True,False,True,False
247,16,78,1.0,2.0,6,83,1.0,0,0.0,0.0,3,1.0,0.0,64,True,False,False,True,False,True,False,True,False,False,True,False,True
248,31,84,1.0,1.0,5,87,2.0,0,1.0,1.0,3,1.0,1.0,71,True,False,False,True,True,False,False,False,True,True,False,False,True
249,22,84,1.0,1.0,6,92,0.0,0,1.0,1.0,5,0.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
250,12,93,1.0,1.0,9,74,0.0,1,1.0,1.0,3,2.0,1.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
251,26,77,0.0,1.0,4,70,0.0,2,2.0,0.0,3,1.0,1.0,65,True,False,False,True,False,True,False,True,False,False,True,True,False
252,33,71,0.0,1.0,5,84,1.0,1,1.0,1.0,2,0.0,0.0,68,True,False,False,True,False,True,False,False,True,True,False,False,True
253,26,71,2.0,1.0,6,51,0.0,1,2.0,1.0,3,2.0,1.0,67,False,True,True,False,True,False,False,False,True,True,False,False,True
254,11,81,1.0,1.0,6,82,2.0,3,1.0,2.0,4,0.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
255,17,78,1.0,2.0,7,70,1.0,2,0.0,2.0,3,0.0,0.0,66,False,True,True,False,False,True,False,False,True,True,False,False,True
256,28,78,2.0,1.0,9,73,2.0,2,1.0,1.0,4,1.0,1.0,70,True,False,False,True,False,True,False,True,False,True,False,True,False
257,16,64,2.0,0.0,5,65,1.0,3,1.0,2.0,4,2.0,1.0,65,False,True,False,True,True,False,False,False,True,True,False,True,False
258,23,89,0.0,0.0,7,56,0.0,4,1.0,0.0,4,2.0,0.0,69,False,True,False,True,True,False,False,False,True,True,False,True,False
259,25,69,1.0,1.0,7,70,0.0,1,2.0,2.0,4,0.0,2.0,65,False,True,True,False,False,True,False,False,True,True,False,True,False
260,14,68,2.0,1.0,6,65,1.0,1,2.0,1.0,3,1.0,0.0,63,True,False,False,True,False,True,False,True,False,False,True,False,True
261,20,77,1.0,1.0,5,98,0.0,2,0.0,2.0,2,2.0,2.0,67,True,False,False,True,True,False,False,True,False,True,False,True,False
262,1,69,2.0,1.0,6,97,1.0,1,0.0,1.0,3,0.0,0.0,61,False,True,False,True,False,True,False,False,True,True,False,True,False
263,14,83,1.0,0.0,6,82,1.0,0,1.0,1.0,2,0.0,0.0,65,False,True,False,True,False,True,False,False,True,True,False,True,False
264,18,75,0.0,2.0,8,95,1.0,1,0.0,0.0,2,1.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,True,False
265,13,78,1.0,2.0,8,88,2.0,0,2.0,0.0,3,1.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
266,30,81,1.0,0.0,5,67,1.0,1,2.0,2.0,1,0.0,0.0,69,False,True,False,True,False,True,True,False,False,True,False,False,True
267,11,68,1.0,1.0,6,80,1.0,2,1.0,1.0,3,1.0,1.0,63,True,False,False,True,False,True,False,False,True,True,False,True,False
268,17,66,0.0,2.0,6,61,1.0,1,2.0,1.0,6,2.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
269,21,95,0.0,0.0,10,84,0.0,0,2.0,1.0,4,0.0,0.0,67,True,False,False,True,False,True,False,True,False,False,True,False,True
270,29,77,2.0,2.0,7,52,1.0,2,2.0,1.0,3,0.0,0.0,69,False,True,False,True,False,True,True,False,False,False,True,True,False
271,11,76,0.0,1.0,5,92,1.0,4,1.0,0.0,2,2.0,0.0,65,False,True,False,True,False,True,True,False,False,True,False,False,True
272,27,61,1.0,1.0,6,79,1.0,1,0.0,1.0,3,0.0,1.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
273,20,80,2.0,0.0,6,53,1.0,0,0.0,1.0,2,1.0,1.0,65,False,True,False,True,False,True,False,True,False,True,False,False,True
274,14,82,1.0,2.0,8,94,0.0,2,0.0,2.0,5,1.0,2.0,67,False,True,False,True,False,True,True,False,False,True,False,True,False
275,23,82,0.0,1.0,8,94,1.0,1,1.0,1.0,2,0.0,0.0,66,False,True,False,True,False,True,True,False,False,False,True,False,True
276,21,88,1.0,2.0,7,93,1.0,4,0.0,1.0,3,0.0,0.0,72,True,False,False,True,False,True,False,False,True,True,False,True,False
277,16,67,1.0,2.0,7,89,2.0,3,0.0,1.0,3,1.0,0.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
278,20,70,1.0,1.0,7,84,0.0,2,1.0,2.0,4,1.0,2.0,65,False,True,True,False,True,False,False,True,False,True,False,False,True
279,18,92,2.0,1.0,7,70,1.0,1,0.0,1.0,3,0.0,1.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
280,21,98,1.0,0.0,4,57,1.0,2,2.0,0.0,2,0.0,0.0,68,True,False,False,True,False,True,False,True,False,True,False,True,False
281,24,65,1.0,0.0,7,64,0.0,1,2.0,1.0,1,2.0,0.0,64,True,False,False,True,False,True,False,True,False,True,False,False,True
282,30,80,0.0,2.0,6,67,1.0,3,1.0,1.0,4,1.0,1.0,69,True,False,False,True,False,True,True,False,False,True,False,True,False
283,13,69,1.0,0.0,5,68,0.0,0,2.0,1.0,1,0.0,1.0,59,False,True,False,True,False,True,False,False,True,False,True,True,False
284,33,62,2.0,1.0,10,78,1.0,0,1.0,1.0,3,0.0,1.0,68,False,True,False,True,True,False,False,False,True,True,False,True,False
285,8,73,1.0,1.0,7,60,1.0,0,2.0,1.0,3,0.0,0.0,60,True,False,True,False,True,False,False,True,False,True,False,True,False
286,19,66,1.0,2.0,7,59,1.0,1,2.0,1.0,3,0.0,2.0,62,True,False,False,True,False,True,True,False,False,True,False,False,True
287,24,88,0.0,1.0,6,86,0.0,0,0.0,0.0,3,1.0,0.0,67,False,True,False,True,False,True,True,False,False,True,False,False,True
288,22,81,0.0,2.0,8,50,2.0,4,1.0,1.0,5,0.0,2.0,68,False,True,False,True,True,False,False,False,True,True,False,True,False
289,16,66,1.0,2.0,5,57,2.0,3,1.0,1.0,3,0.0,1.0,64,False,True,False,True,False,True,False,False,True,True,False,True,False
290,19,60,1.0,2.0,7,72,2.0,3,0.0,2.0,3,0.0,1.0,65,False,True,False,True,False,True,False,False,True,True,False,True,False
291,17,92,0.0,0.0,6,57,1.0,2,1.0,1.0,2,0.0,1.0,65,False,True,False,True,True,False,False,False,True,False,True,True,False
292,16,67,2.0,1.0,8,98,1.0,0,0.0,0.0,3,0.0,0.0,63,True,False,False,True,False,True,False,True,False,True,False,True,False
293,25,84,1.0,0.0,6,84,0.0,2,1.0,2.0,3,0.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
294,22,73,0.0,1.0,9,72,0.0,3,1.0,1.0,3,0.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
295,16,83,1.0,2.0,7,56,0.0,4,2.0,1.0,3,0.0,0.0,68,False,True,False,True,False,True,False,False,True,True,False,True,False
296,25,73,0.0,0.0,8,69,1.0,3,1.0,1.0,3,0.0,0.0,66,True,False,False,True,True,False,False,False,True,True,False,True,False
297,22,63,0.0,0.0,8,83,1.0,3,1.0,1.0,1,1.0,0.0,63,True,False,False,True,True,False,True,False,False,True,False,False,True
298,25,69,2.0,1.0,9,98,1.0,1,0.0,1.0,3,1.0,1.0,66,False,True,False,True,False,True,True,False,False,False,True,True,False
299,24,68,1.0,1.0,6,74,1.0,1,1.0,1.0,3,0.0,0.0,65,False,True,False,True,False,True,False,True,False,True,False,True,False
300,15,77,1.0,1.0,8,85,2.0,1,0.0,1.0,2,2.0,1.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
301,17,86,2.0,0.0,4,60,2.0,2,2.0,0.0,3,1.0,1.0,67,False,True,False,True,True,False,False,False,True,False,True,True,False
302,24,71,1.0,1.0,7,81,1.0,0,0.0,1.0,3,0.0,0.0,66,False,True,False,True,True,False,False,False,True,True,False,False,True
303,24,60,0.0,1.0,6,62,2.0,4,0.0,2.0,3,0.0,0.0,63,True,False,False,True,False,True,True,False,False,True,False,True,False
304,20,81,1.0,1.0,5,60,0.0,3,1.0,1.0,4,0.0,0.0,66,False,True,False,True,False,True,False,False,True,False,True,False,True
305,21,84,1.0,1.0,6,75,0.0,1,2.0,1.0,3,1.0,1.0,67,True,False,True,False,False,True,False,False,True,True,False,False,True
306,28,99,1.0,1.0,6,61,1.0,1,0.0,1.0,3,0.0,0.0,71,False,True,True,False,False,True,False,False,True,True,False,False,True
307,16,84,1.0,2.0,7,86,1.0,1,0.0,1.0,2,0.0,0.0,67,False,True,False,True,True,False,False,True,False,True,False,True,False
308,23,79,1.0,2.0,6,97,1.0,1,2.0,0.0,4,0.0,1.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
309,19,83,1.0,1.0,7,70,1.0,2,0.0,1.0,4,2.0,0.0,67,False,True,False,True,False,True,True,False,False,False,True,True,False
310,19,97,2.0,1.0,6,66,2.0,2,1.0,1.0,2,1.0,1.0,72,False,True,False,True,True,False,False,False,True,True,False,True,False
311,27,93,2.0,0.0,6,59,2.0,2,0.0,1.0,4,0.0,0.0,70,True,False,False,True,True,False,True,False,False,True,False,True,False
312,25,73,1.0,2.0,7,70,0.0,0,0.0,1.0,4,2.0,1.0,67,False,True,False,True,True,False,False,True,False,True,False,False,True
313,25,69,0.0,2.0,7,78,1.0,0,0.0,2.0,3,0.0,2.0,64,False,True,False,True,False,True,True,False,False,True,False,True,False
314,28,71,1.0,1.0,8,69,2.0,1,1.0,2.0,1,1.0,1.0,67,True,False,False,True,True,False,False,True,False,True,False,True,False
315,20,80,0.0,2.0,8,81,1.0,3,1.0,1.0,4,2.0,0.0,69,True,False,False,True,True,False,True,False,False,True,False,False,True
316,24,90,0.0,0.0,7,83,1.0,0,0.0,1.0,3,1.0,0.0,68,True,False,False,True,True,False,False,False,True,True,False,False,True
317,18,80,1.0,1.0,8,55,0.0,2,0.0,0.0,3,0.0,1.0,63,True,False,False,True,False,True,False,True,False,True,False,False,True
318,22,63,1.0,2.0,7,85,1.0,4,2.0,2.0,3,1.0,0.0,68,False,True,False,True,False,True,True,False,False,True,False,True,False
319,19,89,2.0,1.0,7,95,1.0,0,1.0,1.0,3,0.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
320,21,92,1.0,0.0,8,51,0.0,0,1.0,1.0,2,1.0,1.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
321,24,72,2.0,2.0,6,78,2.0,0,0.0,2.0,6,0.0,0.0,68,True,False,False,True,False,True,True,False,False,True,False,True,False
322,15,87,2.0,0.0,4,80,2.0,0,0.0,1.0,3,1.0,0.0,67,False,True,False,True,True,False,False,False,True,True,False,False,True
323,33,77,0.0,2.0,5,85,1.0,0,0.0,1.0,5,0.0,2.0,69,False,True,False,True,True,False,False,True,False,True,False,True,False
324,14,96,1.0,0.0,9,69,2.0,0,1.0,1.0,3,1.0,0.0,66,False,True,False,True,True,False,True,False,False,False,True,True,False
325,13,94,1.0,1.0,7,91,0.0,3,0.0,1.0,3,0.0,0.0,68,False,True,False,True,False,True,False,True,False,True,False,False,True
326,27,81,1.0,1.0,7,77,1.0,2,1.0,0.0,2,2.0,1.0,69,False,True,False,True,False,True,False,True,False,False,True,True,False
327,25,88,1.0,1.0,7,70,0.0,1,1.0,1.0,3,2.0,1.0,70,False,True,False,True,True,False,False,False,True,True,False,False,True
328,24,95,1.0,2.0,8,86,2.0,1,1.0,2.0,3,1.0,0.0,74,False,True,False,True,True,False,False,True,False,True,False,False,True
329,24,80,1.0,2.0,7,96,2.0,0,0.0,2.0,0,1.0,1.0,70,False,True,False,True,False,True,False,False,True,True,False,True,False
330,20,73,1.0,1.0,7,91,0.0,1,1.0,2.0,2,2.0,1.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
331,15,90,2.0,1.0,8,97,1.0,1,0.0,2.0,3,1.0,0.0,69,False,True,False,True,True,False,True,False,False,True,False,True,False
332,20,69,1.0,2.0,6,63,0.0,0,0.0,1.0,3,2.0,0.0,64,True,False,False,True,False,True,True,False,False,True,False,False,True
333,16,76,0.0,2.0,8,56,1.0,1,0.0,1.0,1,0.0,0.0,62,False,True,True,False,False,True,False,False,True,True,False,False,True
334,26,95,0.0,2.0,7,77,1.0,0,1.0,1.0,3,0.0,1.0,70,True,False,False,True,False,True,False,True,False,True,False,True,False
335,19,89,2.0,1.0,7,52,1.0,2,1.0,1.0,4,0.0,1.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
336,15,76,1.0,1.0,6,84,0.0,0,1.0,2.0,3,1.0,0.0,65,False,True,False,True,False,True,False,True,False,True,False,True,False
337,18,69,2.0,2.0,7,62,0.0,3,1.0,1.0,3,0.0,1.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
338,22,74,2.0,2.0,6,73,0.0,3,2.0,2.0,4,2.0,1.0,71,False,True,False,True,False,True,False,False,True,True,False,True,False
339,17,71,2.0,1.0,9,83,0.0,2,1.0,1.0,5,0.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
340,15,67,1.0,1.0,4,74,1.0,0,0.0,1.0,3,1.0,1.0,61,True,False,False,True,False,True,True,False,False,True,False,False,True
341,21,90,0.0,1.0,8,62,0.0,2,1.0,2.0,5,0.0,0.0,67,False,True,False,True,False,True,True,False,False,False,True,False,True
342,21,70,0.0,2.0,4,94,1.0,0,0.0,2.0,2,1.0,2.0,65,False,True,False,True,True,False,False,True,False,True,False,False,True
343,17,78,1.0,2.0,8,88,1.0,0,0.0,1.0,3,0.0,0.0,65,True,False,False,True,False,True,True,False,False,True,False,True,False
344,17,75,1.0,2.0,6,80,1.0,1,0.0,1.0,5,0.0,1.0,65,False,True,True,False,True,False,False,False,True,True,False,False,True
345,21,99,1.0,1.0,8,85,2.0,4,1.0,1.0,4,0.0,1.0,73,True,False,False,True,False,True,False,False,True,True,False,False,True
346,11,76,1.0,1.0,7,71,1.0,1,1.0,0.0,2,1.0,0.0,62,False,True,True,False,False,True,False,True,False,True,False,False,True
347,12,63,1.0,2.0,5,69,0.0,0,1.0,2.0,2,1.0,1.0,60,False,True,False,True,False,True,True,False,False,True,False,True,False
348,16,64,0.0,1.0,9,58,0.0,1,1.0,1.0,3,1.0,1.0,61,False,True,False,True,False,True,False,False,True,True,False,True,False
349,19,84,0.0,1.0,8,90,2.0,2,0.0,1.0,3,2.0,2.0,67,False,True,False,True,True,False,False,True,False,True,False,False,True
350,22,84,2.0,1.0,8,69,1.0,3,1.0,2.0,4,1.0,0.0,70,True,False,True,False,True,False,False,True,False,True,False,False,True
351,29,77,0.0,2.0,6,85,1.0,1,1.0,1.0,1,1.0,0.0,69,True,False,False,True,False,True,False,False,True,True,False,False,True
352,25,77,1.0,0.0,8,65,2.0,0,1.0,1.0,5,1.0,2.0,66,False,True,True,False,False,True,False,False,True,True,False,True,False
353,19,62,1.0,1.0,5,90,0.0,2,0.0,2.0,3,1.0,1.0,64,True,False,False,True,False,True,False,False,True,True,False,False,True
354,20,81,2.0,1.0,4,55,1.0,1,2.0,1.0,2,2.0,1.0,68,False,True,False,True,True,False,False,False,True,True,False,False,True
355,14,80,2.0,1.0,5,81,1.0,1,0.0,1.0,4,2.0,2.0,67,False,True,False,True,False,True,False,False,True,True,False,True,False
356,20,66,1.0,1.0,6,90,2.0,0,1.0,1.0,1,1.0,0.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
357,18,64,1.0,1.0,6,83,2.0,2,0.0,1.0,2,1.0,0.0,65,False,True,False,True,False,True,False,False,True,True,False,False,True
358,22,65,0.0,2.0,6,85,1.0,2,2.0,1.0,3,2.0,0.0,66,False,True,False,True,False,True,False,False,True,False,True,True,False
359,15,64,1.0,1.0,6,76,2.0,2,1.0,1.0,4,0.0,0.0,63,False,True,False,True,True,False,False,False,True,False,True,True,False
360,23,84,2.0,1.0,6,78,0.0,2,0.0,0.0,2,0.0,1.0,68,False,True,False,True,False,True,True,False,False,True,False,True,False
361,29,68,1.0,2.0,4,53,1.0,1,1.0,1.0,4,0.0,2.0,66,False,True,False,True,True,False,True,False,False,True,False,False,True
362,19,70,1.0,1.0,7,63,0.0,3,0.0,0.0,5,0.0,0.0,63,True,False,True,False,False,True,False,True,False,True,False,False,True
363,22,67,0.0,1.0,7,86,0.0,1,0.0,1.0,3,0.0,1.0,63,True,False,False,True,False,True,False,False,True,True,False,True,False
364,24,98,2.0,1.0,6,97,1.0,1,1.0,1.0,4,1.0,2.0,74,False,True,False,True,False,True,False,False,True,True,False,False,True
365,18,94,1.0,2.0,9,77,0.0,1,1.0,2.0,2,1.0,1.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
366,21,69,2.0,2.0,7,86,1.0,2,0.0,1.0,3,0.0,0.0,68,False,True,False,True,True,False,False,True,False,True,False,False,True
367,20,73,1.0,1.0,7,84,1.0,0,1.0,1.0,4,2.0,1.0,66,False,True,False,True,False,True,False,True,False,True,False,True,False
368,21,68,1.0,0.0,8,100,0.0,0,1.0,1.0,4,0.0,2.0,63,True,False,False,True,False,True,False,False,True,True,False,False,True
369,15,80,0.0,2.0,5,90,1.0,4,0.0,1.0,3,1.0,2.0,67,True,False,False,True,False,True,False,False,True,True,False,True,False
370,20,61,1.0,1.0,7,81,1.0,1,1.0,0.0,3,0.0,1.0,62,True,False,False,True,False,True,False,True,False,True,False,False,True
